kamarnya	k a m a r ɲ a
kamat	k a m a t
kambing	k a m b i ŋ
kambuh	k a m b u h
kamera	k a m e r a
kamerawan	k a m e r a w a n
kami	k a m i
kamil	k a m i l
kamis	k a m i s
kamit	k a m i t
kamp	k a m p
kampanye	k a m p a ɲ ə
kampit	k a m p i t
kampiun	k a m p i u n
kampong	k a m p o ŋ
kampung	k a m p u ŋ
kampungan	k a m p u ŋ a n
kampungnya	k a m p u ŋ ɲ a
kampus	k a m p u s
kamu	k a m u
kamus	k a m u s
kan	k a n
kanal	k a n a l
kanalisasi	k a n a l i s a s i
kanan	k a n a n
kanannya	k a n a n ɲ a
kancah	k a n tʃ a h
kancil	k a n tʃ i l
kancing	k a n tʃ i ŋ
kanda	k a n d a
kandang	k a n d a ŋ
kandangnya	k a n d a ŋ ɲ a
kandar	k a n d a r
kandas	k a n d a s
kandidat	k a n d i d a t
kandil	k a n d i l
kandis	k a n d i s
kandung	k a n d u ŋ
kandungan	k a n d u ŋ a n
kangar	k a ŋ a r
kangen	k a ŋ ə n
kangkang	k a ŋ k a ŋ
kangkung	k a ŋ k u ŋ
kangsar	k a ŋ s a r
kanguru	k a ŋ u r u
kanibal	k a n i b a l
kanibalisme	k a n i b a l i s m ə
kanjang	k a n dʒ a ŋ
kanjar	k a n dʒ a r
kanjeng	k a n dʒ ə ŋ
kanji	k a n dʒ i
kanker	k a n k ə r
kano	k a n o
kanon	k a n o n
kanonik	k a n o n i ʔ
kanopi	k a n o p i
kantan	k a n t a n
kantin	k a n t i n
kantong	k a n t o ŋ
kantongnya	k a n t o ŋ ɲ a
kantor	k a n t o r
kantoran	k a n t o r a n
kantornya	k a n t o r ɲ a
kantuk	k a n t u ʔ
kantung	k a n t u ŋ
kanun	k a n u n
kanvas	k a n v a s
kaos	k a o s
kap	k a p
kapabel	k a p a b ə l
kapai	k a p a i
kapak	k a p a ʔ
kapal	k a p a l
kapan	k a p a n
kapang	k a p a ŋ
kapar	k a p a r
kapas	k a p a s
kapasitas	k a p a s i t a s
kapel	k a p e l
kaper	k a p ə r
kapita	k a p i t a
kapital	k a p i t a l
kapitalisme	k a p i t a l i s m ə
kapitalistis	k a p i t a l i s t i s
kapitan	k a p i t a n
kapok	k a p o ʔ
kapsul	k a p s u l
kapten	k a p t e n
kapuk	k a p u ʔ
kapur	k a p u r
kara	k a r a
karak	k a r a ʔ
karakter	k a r a ʔ t ə r
karam	k a r a m
karambol	k a r a m b o l
karamel	k a r a m e l
karang	k a r a ŋ
karangan	k a r a ŋ a n
karantina	k a r a n t i n a
karaoke	k a r a o k e
karar	k a r a r
karat	k a r a t
karavan	k a r a v a n
karbohidrat	k a r b o h i d r a t
karbol	k a r b o l
karbon	k a r b o n
karbonat	k a r b o n a t
karburator	k a r b u r a t o r
karcis	k a r tʃ i s
kardinal	k a r d i n a l
kardiograf	k a r d i o ɡ r a f
kardiogram	k a r d i o ɡ r a m
kardus	k a r d u s
karena	k a r ə n a
karet	k a r e t
kargo	k a r ɡ o
kari	k a r i
karib	k a r i b
karibnya	k a r i b ɲ a
karier	k a r i e r
kariernya	k a r i e r ɲ a
karikatur	k a r i k a t u r
karim	k a r i m
karimah	k a r i m a h
karisma	k a r i s m a
karnaval	k a r n a v a l
karsinogenik	k a r s i n o ɡ e n i ʔ
kartika	k a r t i k a
karton	k a r t o n
kartu	k a r t u
kartun	k a r t u n
karun	k a r u n
karung	k a r u ŋ
karunia	k a r u n i a
karut	k a r u t
karya	k a r j a
karyanya	k a r j a ɲ a
karyawan	k a r j a w a n
karyawisata	k a r j a w i s a t a
kas	k a s
kasa	k a s a
kasad	k a s a d
kasah	k a s a h
kasar	k a s a r
kasasi	k a s a s i
kasau	k a s a u
kaset	k a s e t
kasi	k a s i
kasih	k a s i h
kasihan	k a s i h a n
kasihi	k a s i h i
kasihnya	k a s i h ɲ a
kasim	k a s i m
kasino	k a s i n o
kasip	k a s i p
kasir	k a s i r
kasta	k a s t a
kastam	k a s t a m
kasti	k a s t i
kasturi	k a s t u r i
kasuari	k a s u a r i
kasur	k a s u r
kasus	k a s u s
kasut	k a s u t
kata	k a t a
katak	k a t a ʔ
kataku	k a t a k u
katalis	k a t a l i s
katalisator	k a t a l i s a t o r
katalog	k a t a l o ɡ
katamu	k a t a m u
katanya	k a t a ɲ a
katarsis	k a t a r s i s
katedral	k a t e d r a l
kategori	k a t ə ɡ o r i
katekese	k a t ə k e s ə
katekis	k a t ə k i s
katholik	k a t h o l i ʔ
kati	k a t i
katik	k a t i ʔ
katil	k a t i l
katode	k a t o d ə
katrol	k a t r o l
katun	k a t u n
katung	k a t u ŋ
katup	k a t u p
kau	k a u
kauambil	k a u a m b i l
kaubawa	k a u b a w a
kaul	k a u l
kaum	k a u m
kaunter	k a u n t ə r
kauperbuat	k a u p ə r b u a t
kaus	k a u s
kausatif	k a u s a t i f
kaut	k a u t
kauterima	k a u t ə r i m a
kavaleri	k a v a l ə r i
kaviar	k a v i a r
kawah	k a w a h
kawak	k a w a ʔ
kawakan	k a w a k a n
kawal	k a w a l
kawalan	k a w a l a n
kawan	k a w a n
kawanan	k a w a n a n
kawannya	k a w a n ɲ a
kawasan	k a w a s a n
kawat	k a w a t
kawi	k a w i
kawin	k a w i n
kaya	k a j a
kayak	k a j a ʔ
kayang	k a j a ŋ
kayangan	k a j a ŋ a n
kayanya	k a j a ɲ a
kayau	k a j a u
kayu	k a j u
kayuh	k a j u h
ke	k ə
keabadian	k ə a b a d i a n
keabnormalan	k ə a b n o r m a l a n
keabsahan	k ə a b s a h a n
keabstainan	k ə a b s t a i n a n
keadaan	k ə a d a ʔ a n
keadaannya	k ə a d a ʔ a n ɲ a
keadaban	k ə a d a b a n
keadilan	k ə a d i l a n
keagamaan	k ə a ɡ a m a ʔ a n
keagenan	k ə a ɡ e n a n
keagresifan	k ə a ɡ r e s i f a n
keagungan	k ə a ɡ u ŋ a n
keahli-negaraan	k ə a h l i - n ə ɡ a r a ʔ a n
keahlian	k ə a h l i a n
keaiban	k ə a i b a n
keairan	k ə a i r a n
keajaiban	k ə a dʒ a i b a n
keajukan	k ə a dʒ u k a n
keakanan	k ə a k a n a n
keakasan	k ə a k a s a n
keakraban	k ə a ʔ r a b a n
keaktifan	k ə a ʔ t i f a n
keakuan	k ə a k u a n
keakuran	k ə a k u r a n
keakuratan	k ə a k u r a t a n
kealahan	k ə a l a h a n
kealaman	k ə a l a m a n
kealiman	k ə a l i m a n
kealpaan	k ə a l p a ʔ a n
keamanan	k ə a m a n a n
keambrukan	k ə a m b r u k a n
keampuhan	k ə a m p u h a n
keampunan	k ə a m p u n a n
keandalan	k ə a n d a l a n
keanehan	k ə a n e h a n
keaneka-ragaman	k ə a n e k a - r a ɡ a m a n
keanekaan	k ə a n e k a ʔ a n
keanekaragaman	k ə a n e k a r a ɡ a m a n
keanggotaan	k ə a ŋ ɡ o t a ʔ a n
keanggunan	k ə a ŋ ɡ u n a n
keanginan	k ə a ŋ i n a n
keangkaraan	k ə a ŋ k a r a ʔ a n
keangkuhan	k ə a ŋ k u h a n
keanjalan	k ə a n dʒ a l a n
keantikan	k ə a n t i k a n
kearifan	k ə a r i f a n
kearsipan	k ə a r s i p a n
keartisan	k ə a r t i s a n
keartistikan	k ə a r t i s t i k a n
keasaman	k ə a s a m a n
keasinan	k ə a s i n a n
keasingan	k ə a s i ŋ a n
keaslian	k ə a s l i a n
keasrian	k ə a s r i a n
keasyikan	k ə a ʃ i k a n
keausan	k ə a u s a n
keawaman	k ə a w a m a n
keawetan	k ə a w e t a n
keayahan	k ə a j a h a n
keayapan	k ə a j a p a n
keazaman	k ə a z a m a n
kebabal	k ə b a b a l
kebabaran	k ə b a b a r a n
kebablasan	k ə b a b l a s a n
kebacut	k ə b a tʃ u t
kebadungan	k ə b a d u ŋ a n
kebagian	k ə b a ɡ i a n
kebagusan	k ə b a ɡ u s a n
kebah	k ə b a h
kebahagiaan	k ə b a h a ɡ i a ʔ a n
kebaharian	k ə b a h a r i a n
kebahasaan	k ə b a h a s a ʔ a n
kebaikan	k ə b a i k a n
kebaji	k ə b a dʒ i
kebajikan	k ə b a dʒ i k a n
kebakaran	k ə b a k a r a n
kebaktian	k ə b a ʔ t i a n
kebal	k ə b a l
kebalikan	k ə b a l i k a n
kebam	k ə b a m
kebanditan	k ə b a n d i t a n
kebangetan	k ə b a ŋ ə t a n
kebanggaan	k ə b a ŋ ɡ a ʔ a n
kebangkitan	k ə b a ŋ k i t a n
kebangkrutan	k ə b a ŋ ʔ r u t a n
kebangsaan	k ə b a ŋ s a ʔ a n
kebangsaannya	k ə b a ŋ s a ʔ a n ɲ a
kebangsawanan	k ə b a ŋ s a w a n a n
kebangunan	k ə b a ŋ u n a n
kebanjiran	k ə b a n dʒ i r a n
kebanyakan	k ə b a ɲ a k a n
kebapakan	k ə b a p a k a n
kebaruan	k ə b a r u a n
kebas	k ə b a s
kebat	k ə b a t
kebatilan	k ə b a t i l a n
kebatinan	k ə b a t i n a n
kebaya	k ə b a j a
kebayan	k ə b a j a n
kebayuan	k ə b a j u a n
kebebalan	k ə b ə b a l a n
kebebangan	k ə b ə b a ŋ a n
kebebasan	k ə b e b a s a n
kebegaran	k ə b ə ɡ a r a n
kebejatan	k ə b ə dʒ a t a n
kebekenan	k ə b ə k e n a n
kebekuan	k ə b ə k u a n
kebel	k ə b ə l
kebelakangan	k ə b ə l a k a ŋ a n
kebelauan	k ə b ə l a u a n
kebelet	k ə b ə l ə t
kebembem	k ə b ə m b ə m
kebenaran	k ə b ə n a r a n
kebenarannya	k ə b ə n a r a n ɲ a
kebencian	k ə b ə n tʃ i a n
kebendaan	k ə b ə n d a ʔ a n
kebengisan	k ə b ə ŋ i s a n
kebengkalan	k ə b ə ŋ k a l a n
kebeningan	k ə b ə n i ŋ a n
kebentok	k ə b ə n t o ʔ
kebentur	k ə b ə n t u r
keberadaan	k ə b ə r a d a ʔ a n
keberadaannya	k ə b ə r a d a ʔ a n ɲ a
keberagamaan	k ə b ə r a ɡ a m a ʔ a n
keberahian	k ə b ə r a h i a n
keberaksaraan	k ə b ə r a ʔ s a r a ʔ a n
keberangan	k ə b e r a ŋ a n
keberangkatan	k ə b ə r a ŋ k a t a n
keberanian	k ə b ə r a n i a n
keberartian	k ə b ə r a r t i a n
keberatan	k ə b ə r a t a n
keberhasilan	k ə b ə r h a s i l a n
keberkatan	k ə b ə r k a t a n
keberlanjutan	k ə b ə r l a n dʒ u t a n
kebersamaan	k ə b ə r s a m a ʔ a n
kebersihan	k ə b ə r s i h a n
keberterimaan	k ə b ə r t ə r i m a ʔ a n
keberuntungan	k ə b ə r u n t u ŋ a n
kebesaran	k ə b ə s a r a n
kebetulan	k ə b ə t u l a n
kebiadaban	k ə b i a d a b a n
kebiasaan	k ə b i a s a ʔ a n
kebiasaannya	k ə b i a s a ʔ a n ɲ a
kebidanan	k ə b i d a n a n
kebijakan	k ə b i dʒ a k a n
kebijaksanaan	k ə b i dʒ a ʔ s a n a ʔ a n
kebilangan	k ə b i l a ŋ a n
kebimbangan	k ə b i m b a ŋ a n
kebinasaan	k ə b i n a s a ʔ a n
kebinatangan	k ə b i n a t a ŋ a n
kebingungan	k ə b i ŋ u ŋ a n
kebirahan	k ə b i r a h a n
kebiri	k ə b i r i
kebiruan	k ə b i r u a n
kebisaan	k ə b i s a ʔ a n
kebisingan	k ə b i s i ŋ a n
kebisuan	k ə b i s u a n
keblangsak	k ə b l a ŋ s a ʔ
keblinger	k ə b l i ŋ ə r
kebobolan	k ə b o b o l a n
kebobrokan	k ə b o b r o k a n
kebocahan	k ə b o tʃ a h a n
kebocoran	k ə b o tʃ o r a n
kebodohan	k ə b o d o h a n
kebohongan	k ə b o h o ŋ a n
kebolehan	k ə b o l e h a n
kebongkaran	k ə b o ŋ k a r a n
keborosan	k ə b o r o s a n
kebosanan	k ə b o s a n a n
kebotakan	k ə b o t a k a n
keboyakan	k ə b o j a k a n
kebrutalan	k ə b r u t a l a n
kebuasan	k ə b u a s a n
kebudayaan	k ə b u d a j a ʔ a n
kebugaran	k ə b u ɡ a r a n
kebuk	k ə b u ʔ
kebul	k ə b u l
kebulatan	k ə b u l a t a n
kebuli	k ə b u l i
kebuluran	k ə b u l u r a n
kebun	k ə b u n
kebunnya	k ə b u n ɲ a
kebuntingan	k ə b u n t i ŋ a n
kebuntuan	k ə b u n t u a n
kebuntungan	k ə b u n t u ŋ a n
kebur	k ə b u r
keburu	k ə b u r u
keburukan	k ə b u r u k a n
kebusukan	k ə b u s u k a n
kebut	k ə b u t
kebutaan	k ə b u t a ʔ a n
kebutuhan	k ə b u t u h a n
kebutuhannya	k ə b u t u h a n ɲ a
kebuyutan	k ə b u j u t a n
kebyar	k ə b j a r
kecabaian	k ə tʃ a b a i a n
kecabaran	k ə tʃ a b a r a n
kecabuhan	k ə tʃ a b u h a n
kecabulan	k ə tʃ a b u l a n
kecaburan	k ə tʃ a b u r a n
kecacatan	k ə tʃ a tʃ a t a n
kecah	k ə tʃ a h
kecai	k ə tʃ a i
kecairan	k ə tʃ a i r a n
kecak	k e tʃ a ʔ
kecakapan	k ə tʃ a k a p a n
kecam	k ə tʃ a m
kecaman	k ə tʃ a m a n
kecamatan	k ə tʃ a m a t a n
kecambah	k ə tʃ a m b a h
kecamuk	k ə tʃ a m u ʔ
kecandan	k ə tʃ a n d a n
kecanduan	k ə tʃ a n d u a n
kecanggihan	k ə tʃ a ŋ ɡ i h a n
kecanggungan	k ə tʃ a ŋ ɡ u ŋ a n
kecantasan	k ə tʃ a n t a s a n
kecantikan	k ə tʃ a n t i k a n
kecantol	k ə tʃ a n t o l
kecapaian	k ə tʃ a p a i a n
kecapi	k ə tʃ a p i
kecar	k e tʃ a r
kece	k e tʃ e
kecebong	k ə tʃ e b o ŋ
kececeran	k ə tʃ e tʃ e r a n
kecederaan	k ə tʃ ə d ə r a ʔ a n
kecek	k e tʃ e ʔ
kecekapan	k ə tʃ ə k a p a n
kecekatan	k ə tʃ ə k a t a n
kecekungan	k ə tʃ ə k u ŋ a n
kecelaan	k ə tʃ ə l a ʔ a n
kecelakaan	k ə tʃ ə l a k a ʔ a n
kecele	k ə tʃ ə l e
kecemaran	k ə tʃ ə m a r a n
kecemasan	k ə tʃ ə m a s a n
kecemburuan	k ə tʃ ə m b u r u a n
kecemerlangan	k ə tʃ ə m ə r l a ŋ a n
kecenaan	k ə tʃ e n a ʔ a n
kecendekiaan	k ə tʃ ə n d ə k i a ʔ a n
kecendekiawanan	k ə tʃ ə n d ə k i a w a n a n
kecenderungan	k ə tʃ ə n d ə r u ŋ a n
keceng	k e tʃ e ŋ
kecentilan	k ə tʃ ə n t i l a n
kecepatan	k ə tʃ ə p a t a n
kecepek	k ə tʃ e p e ʔ
keceplosan	k ə tʃ ə p l o s a n
kecer	k ə tʃ e r
kecerahan	k ə tʃ ə r a h a n
kecerdasan	k ə tʃ ə r d a s a n
kecerdikan	k ə tʃ ə r d i k a n
kecerewetan	k ə tʃ ə r e w e t a n
kecergasan	k ə tʃ ə r ɡ a s a n
keceriaan	k ə tʃ ə r i a ʔ a n
kecerlangan	k ə tʃ ə r l a ŋ a n
kecermatan	k ə tʃ ə r m a t a n
kecerobohan	k ə tʃ ə r o b o h a n
kecewa	k ə tʃ e w a
keci	k e tʃ i
keciak	k ə tʃ i a ʔ
kecibak	k ə tʃ i b a ʔ
kecibeling	k ə tʃ i b ə l i ŋ
kecik	k ə tʃ i ʔ
kecil	k ə tʃ i l
kecilan	k ə tʃ i l a n
kecilnya	k ə tʃ i l ɲ a
kecimpring	k ə tʃ i m p r i ŋ
kecimpung	k ə tʃ i m p u ŋ
kecimus	k ə tʃ i m u s
kecintaan	k ə tʃ i n t a ʔ a n
kecipak	k ə tʃ i p a ʔ
kecipir	k ə tʃ i p i r
kecipratan	k ə tʃ i p r a t a n
kecipuk	k ə tʃ i p u ʔ
kecit	k ə tʃ i t
keciut	k ə tʃ i u t
kecocokan	k ə tʃ o tʃ o k a n
kecoh	k e tʃ o h
kecolongan	k ə tʃ o l o ŋ a n
kecombrang	k ə tʃ o m b r a ŋ
kecondongan	k ə tʃ o n d o ŋ a n
kecong	k e tʃ o ŋ
kecongkakan	k ə tʃ o ŋ k a k a n
kecopetan	k ə tʃ o p e t a n
kecrek	k ə tʃ r e ʔ
kecu	k e tʃ u
kecuaian	k ə tʃ u a i a n
kecuali	k ə tʃ u a l i
kecubung	k ə tʃ u b u ŋ
kecukupan	k ə tʃ u k u p a n
keculasan	k ə tʃ u l a s a n
kecumik	k ə tʃ u m i ʔ
kecundang	k ə tʃ u n d a ŋ
kecup	k ə tʃ u p
kecupan	k ə tʃ u p a n
kecupetan	k ə tʃ u p ə t a n
kecuraman	k ə tʃ u r a m a n
kecurangan	k ə tʃ u r a ŋ a n
kecurian	k ə tʃ u r i a n
kecurigaan	k ə tʃ u r i ɡ a ʔ a n
kecut	k ə tʃ u t
kedabu	k ə d a b u
kedadak	k ə d a d a ʔ
kedaerahan	k ə d a e r a h a n
kedah	k ə d a h
kedahsyatan	k ə d a h ʃ a t a n
kedahuluan	k ə d a h u l u a n
kedai	k ə d a i
kedaian	k ə d a i a n
kedaifan	k ə d a i f a n
kedal	k ə d a l
kedalaman	k ə d a l a m a n
kedaluwarsa	k ə d a l u w a r s a
kedam	k ə d a m
kedamaian	k ə d a m a i a n
kedampingan	k ə d a m p i ŋ a n
kedang	k ə d a ŋ
kedangkai	k ə d a ŋ k a i
kedangkalan	k ə d a ŋ k a l a n
kedangsa	k ə d a ŋ s a
kedap	k ə d a p
kedapatan	k ə d a p a t a n
kedasih	k ə d a s i h
kedatangan	k ə d a t a ŋ a n
kedatanganku	k ə d a t a ŋ a n k u
kedatangannya	k ə d a t a ŋ a n ɲ a
kedatuan	k ə d a t u a n
kedau	k ə d a u
kedaulatan	k ə d a u l a t a n
kedaung	k ə d a u ŋ
kedaya-gunaan	k ə d a j a - ɡ u n a ʔ a n
kedayan	k ə d a j a n
kedebong	k ə d ə b o ŋ
kedegilan	k ə d ə ɡ i l a n
kedek	k e d e ʔ
kedekai	k ə d ə k a i
kedekatan	k ə d ə k a t a n
kedeki	k ə d ə k i
kedekut	k ə d ə k u t
kedelai	k ə d ə l a i
kedelapan	k ə d ə l a p a n
kedendaman	k ə d ə n d a m a n
kedengaran	k ə d ə ŋ a r a n
kedengkang	k ə d ə ŋ k a ŋ
kedengkian	k ə d ə ŋ k i a n
kedengkik	k ə d ə ŋ k i ʔ
kedera	k ə d ə r a
kederang	k ə d ə r a ŋ
kedermawanan	k ə d ə r m a w a n a n
kedesaan	k ə d e s a ʔ a n
kedewaan	k ə d e w a ʔ a n
kedewas	k ə d e w a s
kedewasaan	k ə d e w a s a ʔ a n
kedewataan	k ə d e w a t a ʔ a n
kediaman	k ə d i a m a n
kedidi	k ə d i d i
kedigdayaan	k ə d i ɡ d a j a ʔ a n
kedik	k ə d i ʔ
kedikit	k ə d i k i t
kediktatoran	k ə d i ʔ t a t o r a n
kedinamisan	k ə d i n a m i s a n
kedinasan	k ə d i n a s a n
kedinginan	k ə d i ŋ i n a n
kedip	k ə d i p
kedirgantaraan	k ə d i r ɡ a n t a r a ʔ a n
kedodoran	k ə d o d o r a n
kedogolan	k ə d o ɡ o l a n
kedok	k ə d o ʔ
kedokteran	k ə d o ʔ t ə r a n
kedondong	k ə d o n d o ŋ
kedot	k ə d o t
kedoyanan	k ə d o j a n a n
kedua	k ə d u a
keduanya	k ə d u a ɲ a
keduapuluh	k ə d u a p u l u h
keduduk	k ə d u d u ʔ
kedudukan	k ə d u d u k a n
kedudukannya	k ə d u d u k a n ɲ a
keduk	k ə d u ʔ
kedukaan	k ə d u k a ʔ a n
kedul	k ə d u l
kedung	k ə d u ŋ
kedunguan	k ə d u ŋ u a n
keduniaan	k ə d u n i a ʔ a n
keduniawian	k ə d u n i a w i a n
kedurhakaan	k ə d u r h a k a ʔ a n
kedurjanaan	k ə d u r dʒ a n a ʔ a n
kedut	k ə d u t
kedutaan	k ə d u t a ʔ a n
kedutan	k ə d u t a n
kedwiartian	k ə d w i a r t i a n
kedwibahasaan	k ə d w i b a h a s a ʔ a n
kedwimukaan	k ə d w i m u k a ʔ a n
keedanan	k ə e d a n a n
keefektifan	k ə e f e ʔ t i f a n
keefisienan	k ə e f i s i e n a n
keekonomian	k ə e k o n o m i a n
keekonomisan	k ə e k o n o m i s a n
keeksentrikan	k ə e ʔ s e n t r i k a n
keekstreman	k ə e ʔ s t r e m a n
keelastisan	k ə e l a s t i s a n
keeleganan	k ə e l e ɡ a n a n
keelokan	k ə e l o k a n
keemasan	k ə ʔ ə m a s a n
keempat	k ə ʔ ə m p a t
keenakan	k ə e n a k a n
keenam	k ə ʔ ə n a m
keenamnya	k ə ʔ ə n a m ɲ a
keengganan	k ə ʔ ə ŋ ɡ a n a n
keeratan	k ə ʔ ə r a t a n
keesaan	k ə ʔ ə s a ʔ a n
keesokan	k ə e s o k a n
kefakiran	k ə f a k i r a n
kefasihan	k ə f a s i h a n
kefasikan	k ə f a s i k a n
kegaduhan	k ə ɡ a d u h a n
kegagahan	k ə ɡ a ɡ a h a n
kegagalan	k ə ɡ a ɡ a l a n
keganasan	k ə ɡ a n a s a n
keganjilan	k ə ɡ a n dʒ i l a n
kegawatan	k ə ɡ a w a t a n
kegelapan	k ə ɡ ə l a p a n
kegelisahan	k ə ɡ ə l i s a h a n
kegemaran	k ə ɡ ə m a r a n
kegemarannya	k ə ɡ ə m a r a n ɲ a
kegembiraan	k ə ɡ ə m b i r a ʔ a n
kegemilangan	k ə ɡ ə m i l a ŋ a n
kegemparan	k ə ɡ ə m p a r a n
kegemukan	k ə ɡ ə m u k a n
kegenangan	k ə ɡ ə n a ŋ a n
kegenapan	k ə ɡ ə n a p a n
kegentaran	k ə ɡ ə n t a r a n
kegeraman	k ə ɡ ə r a m a n
kegersangan	k ə ɡ ə r s a ŋ a n
kegetiran	k ə ɡ ə t i r a n
kegiatan	k ə ɡ i a t a n
kegiatannya	k ə ɡ i a t a n ɲ a
kegigihan	k ə ɡ i ɡ i h a n
kegilaan	k ə ɡ i l a ʔ a n
kegirangan	k ə ɡ i r a ŋ a n
kegoyahan	k ə ɡ o j a h a n
kegugupan	k ə ɡ u ɡ u p a n
keguguran	k ə ɡ u ɡ u r a n
kegunaan	k ə ɡ u n a ʔ a n
kegusaran	k ə ɡ u s a r a n
kehabisan	k ə h a b i s a n
kehadiran	k ə h a d i r a n
kehakiman	k ə h a k i m a n
kehalalan	k ə h a l a l a n
kehalusan	k ə h a l u s a n
kehamilan	k ə h a m i l a n
kehancuran	k ə h a n tʃ u r a n
kehandalan	k ə h a n d a l a n
kehangatan	k ə h a ŋ a t a n
keharmonian	k ə h a r m o n i a n
keharuman	k ə h a r u m a n
keharusan	k ə h a r u s a n
kehausan	k ə h a u s a n
kehebatan	k ə h e b a t a n
kehel	k e h e l
kehematan	k ə h e m a t a n
kehendak	k ə h ə n d a ʔ
kehendakmu	k ə h ə n d a ʔ m u
kehendaknya	k ə h ə n d a ʔ ɲ a
keheningan	k ə h ə n i ŋ a n
keheranan	k ə h e r a n a n
kehidupan	k ə h i d u p a n
kehijauan	k ə h i dʒ a u a n
kehilangan	k ə h i l a ŋ a n
kehinaan	k ə h i n a ʔ a n
kehitaman	k ə h i t a m a n
kehormatan	k ə h o r m a t a n
kehujanan	k ə h u dʒ a n a n
kehutanan	k ə h u t a n a n
keibuan	k ə i b u a n
keikhlasan	k ə i x l a s a n
keilmuan	k ə i l m u a n
keimaman	k ə i m a m a n
keimanan	k ə i m a n a n
keindahan	k ə i n d a h a n
keindonesiaan	k ə i n d o n e s i a ʔ a n
keinginan	k ə i ŋ i n a n
keinginannya	k ə i ŋ i n a n ɲ a
keingkaran	k ə i ŋ k a r a n
keinsafan	k ə i n s a f a n
keinsanan	k ə i n s a n a n
keintiman	k ə i n t i m a n
keislaman	k ə i s l a m a n
keistimewaan	k ə i s t i m e w a ʔ a n
keizinan	k ə i z i n a n
kejadian	k ə dʒ a d i a n
kejahatan	k ə dʒ a h a t a n
kejahilan	k ə dʒ a h i l a n
kejai	k ə dʒ a i
kejaksaan	k ə dʒ a ʔ s a ʔ a n
kejam	k ə dʒ a m
kejamas	k ə dʒ a m a s
kejan	k ə dʒ a n
kejang	k ə dʒ a ŋ
kejangkitan	k ə dʒ a ŋ k i t a n
kejap	k ə dʒ a p
kejapan	k ə dʒ a p a n
kejar	k ə dʒ a r
kejat	k ə dʒ a t
kejatuhan	k ə dʒ a t u h a n
kejauhan	k ə dʒ a u h a n
kejawen	k ə dʒ a w e n
kejayaan	k ə dʒ a j a ʔ a n
kejelasan	k ə dʒ ə l a s a n
kejelekan	k ə dʒ ə l e k a n
kejelitaan	k ə dʒ ə l i t a ʔ a n
kejen	k ə dʒ e n
kejengkelan	k ə dʒ e ŋ k e l a n
kejenuhan	k ə dʒ ə n u h a n
kejer	k ə dʒ ə r
kejernihan	k ə dʒ ə r n i h a n
keji	k ə dʒ i
kejijikan	k ə dʒ i dʒ i k a n
kejip	k ə dʒ i p
kejiranan	k ə dʒ i r a n a n
kejiwaan	k ə dʒ i w a ʔ a n
kejora	k ə dʒ o r a
keju	k e dʒ u
kejuaraan	k ə dʒ u a r a ʔ a n
kejuju	k ə dʒ u dʒ u
kejujuran	k ə dʒ u dʒ u r a n
kejujurannya	k ə dʒ u dʒ u r a n ɲ a
kejur	k ə dʒ u r
kejut	k ə dʒ u t
kejutan	k ə dʒ u t a n
kek	k e ʔ
kekaburan	k ə k a b u r a n
kekacang	k ə k a tʃ a ŋ
kekacauan	k ə k a tʃ a u a n
kekafiran	k ə k a f i r a n
kekaguman	k ə k a ɡ u m a n
kekah	k ə k a h
kekaisaran	k ə k a i s a r a n
kekal	k ə k a l
kekalahan	k ə k a l a h a n
kekalutan	k ə k a l u t a n
kekam	k ə k a m
kekandi	k ə k a n d i
kekang	k ə k a ŋ
kekangan	k ə k a ŋ a n
kekapas	k ə k a p a s
kekar	k ə k a r
kekariban	k ə k a r i b a n
kekas	k ə k a s
kekasaran	k ə k a s a r a n
kekasih	k ə k a s i h
kekasihku	k ə k a s i h k u
kekasihnya	k ə k a s i h ɲ a
kekat	k ə k a t
kekau	k ə k a u
kekawin	k ə k a w i n
kekayaan	k ə k a j a ʔ a n
kekayaannya	k ə k a j a ʔ a n ɲ a
kekebalan	k ə k ə b a l a n
kekecewaan	k ə k ə tʃ e w a ʔ a n
kekecilan	k ə k ə tʃ i l a n
kekecualian	k ə k ə tʃ u a l i a n
kekecutan	k ə k ə tʃ u t a n
kekedotan	k ə k ə d o t a n
kekeh	k e k e h
kekejaman	k ə k ə dʒ a m a n
kekejangan	k ə k ə dʒ a ŋ a n
kekejian	k ə k ə dʒ i a n
kekejutan	k ə k ə dʒ u t a n
kekek	k e k e ʔ
kekekalan	k ə k ə k a l a n
kekelaman	k ə k ə l a m a n
kekeliruan	k ə k ə l i r u a n
kekeluargaan	k ə k ə l u a r ɡ a ʔ a n
kekencangan	k ə k ə n tʃ a ŋ a n
kekenesan	k ə k ə n e s a n
kekentalan	k ə k ə n t a l a n
kekenyalan	k ə k ə ɲ a l a n
kekenyangan	k ə k ə ɲ a ŋ a n
kekep	k ə k ə p
keker	k e k e r
kekerabatan	k ə k ə r a b a t a n
kekeramatan	k ə k ə r a m a t a n
kekerapan	k ə k ə r a p a n
kekerasan	k ə k ə r a s a n
kekerdilan	k ə k ə r d i l a n
kekeringan	k ə k ə r i ŋ a n
kekeruhan	k ə k ə r u h a n
kekesalan	k ə k ə s a l a n
kekhalifahan	k ə x a l i f a h a n
kekhasan	k ə x a s a n
kekhawatiran	k ə x a w a t i r a n
kekhilafan	k ə x i l a f a n
